Author Name,Total Publication,Total Citation,Total Years,Cite/Year,Cite/Paper,h index,g index,h(2) index,w index,h core citation,m index,f index,t index,tappered_h_index,Maxprod,wu index,pi index,weighted h index,woginger_index,Gh_index,Rm index,X index,h2upper_index,h2 center_index,h2 lower_index,k dash index,i10 index,normalized_h_index,platinium_h_index,m_qoutient_index,HI_index,AW_index,Ar index,V index,hm_index,hf index,gf index,gF index,hi index,h_m_index,k norm index,w norm index,gm index,A index,R index,P index,q2 index,e index,hg_index,pure h index,fractional g index,fractional h index,AWCR,Author/paper,cites/author,paper/author,k index,h dash index,hl norm,hc index,ha index,hi index s,Rational h index,Real h index,Class
Weimin Zheng,129,7418,19,390.421052631578,0.884675014907573,44,81,11,12,5371,79.0,61,67,40.8402133650047,2176,122,29.23,62.5459830844475,30,46,21.2356875917559,8.24621125123532,46.3062820167161,26.0986788891884,-22.8228633054731,-2.16419239904988,129,0.341085271317829,133.166870665034,2.31578947368421,9.7025641025641,86.1278120005378,48.2623041306566,1.62962962962962,21.9488095238095,22,37,129,9.97938144329897,21.9488095238095,21.8896672504378,21.9405500134807,129.0,122.068181818181,73.287106642301,57.5038759689922,58.9576118919347,3435,59.6992462263972,20.9545408803236,35,39,601.612124948233,4.53488372093023,1873.82142857142,31.6011904761904,150.880956438425,2255.82089552238,21,22,10,9.97938144329897,45.0224719101123,15.6666666666666,1
Weiqun Zhang,99,3631,30,121.033333333333,0.733535353535353,30,60,10,10,3162,71.0,41,47,24.5228347170686,1224,55,19.63,47.73887304912,12,30,16.9953277886996,3.46410161513775,63.1231065822087,24.7865601762599,-44.8912145414486,-1.26959022286125,48,0.303030303030303,36.6767676767676,1.0,7.67441860465116,60.2577795807313,41.6072910277353,0.9375,11.6107142857142,17,33,99,6.97674418604651,11.6107142857142,16.9001949317738,16.9294960066097,99.0,105.4,56.2316636780381,36.6767676767676,46.1519230368573,2262,42.4264068711928,14.4672846651123,29,20,705.530195828685,3.9090909090909,1002.40238095238,31.7190476190476,266.67936770898,1443.82978723404,16,23,12,6.97674418604651,31.0163934426229,15.5,1
"Wenqiang Zhang,",314,6460,26,248.461538461538,0.130623799413608,40,73,10,10,4433,70.0,55,61,38.5252037715214,1815,110,31.47,55.4075807087802,1,41,19.6987564230025,7.41619848709566,43.8544891640866,24.7678018575851,-138.28173374613,-2.51267375306623,118,0.127388535031847,31.6511513963743,1.53846153846153,9.10144927536231,80.3741251896405,27.7569281229665,1.33333333333333,17.1928571428571,18,29,314,7.27272727272727,17.1928571428571,17.9081665077851,17.9552631578947,314.0,110.825,66.5807780068692,20.5732484076433,52.9150262212918,2833,54.0370243444251,17.0560573084488,26,25,777.31447740426,4.39490445859872,1290.21666666666,84.4678571428572,44.9931969368933,1857.70491803278,17,25,13,7.27272727272727,41.0123456790123,21.0,1
Wenzhao Wu,52,972,23,42.2608695652173,0.705370101596516,19,31,7,5,863,38.0,24,26,15.4723027930941,407,31,4.98,25.7099202643648,8,19,11.1409214260583,3.3166247903554,51.6460905349794,37.1399176954732,-52.9835390946502,-1.19480519480519,23,0.365384615384615,15.4414715719063,0.826086956521739,4.31441048034934,31.1769145362397,14.9753766150272,0.73076923076923,5.79761904761904,10,12,52,3.37383177570093,5.79761904761904,9.8617747440273,9.91666666666666,52.0,45.4210526315789,29.3768616431367,18.6923076923076,26.8700576850888,502,24.2693221990231,8.00642265548839,11,10,221.110714285714,4.40384615384615,194.863095238095,15.7904761904761,147.995059985885,366.846153846153,9,16,9,3.37383177570093,20.1025641025641,4.2,1
Whitfield Diffie,170,8494,75,113.253333333333,0.5843825249398,27,92,12,15,8044,151.0,39,50,23.1460647088836,3047,53,70.02,81.7496177361093,12,27,19.9547626602043,3.3166247903554,86.1196138450671,8.5825288438898,-40.1459854014598,-1.09238845144356,44,0.158823529411764,17.987294117647,0.36,10.2914798206278,92.1628992599515,84.2644646336758,0.341772151898734,16.1333333333333,23,64,170,9.98630136986301,16.1333333333333,22.9386643011025,22.9430186013656,170.0,297.925925925925,89.6883492991146,49.9647058823529,63.8513899613782,7315,49.8397431775084,16.4204182951075,62,24,325.196755049796,2.6235294117647,3900.34999999999,84.6166666666666,893.146875816993,3950.1,22,16,9,9.98630136986301,28.0363636363636,9.66666666666666,1
William Camp,39,6837,80,85.4625,8.76538461538461,39,39,12,15,6837,123.0,39,39,23.7203242974438,3201,39,26.18,69.5053954740205,39,39,22.1818916276595,5.74456264653802,77.7534006143045,22.2465993856954,0.0,0.0,39,1.0,85.4625,0.4875,15.84375,82.6861536171564,57.3951217439252,0.443181818181818,19.2833333333333,35,40,39,15.84375,19.2833333333333,34.8208029762827,34.8309199941494,39.0,175.307692307692,82.6861536171564,175.307692307692,69.2603782836911,5316,39.0,24.8577201287648,39,37,392.115012341513,2.46153846153846,3746.73333333333,19.2833333333333,0.0256410256410256,5316.0,34,26,11,15.84375,39.1898734177215,-1.03174603174603,1
William K. English,22,1747,20,87.35,6.90513833992094,7,22,5,3,1721,38.0,9,13,7.76564460871176,1190,14,16.75,39.7114593033295,5,7,8.90901652887341,1.0,95.7069261591299,2.80480824270177,-4.46479679450486,-1.01410934744268,5,0.318181818181818,27.7931818181818,0.35,3.27659574468085,41.7971290880127,38.9037273278538,0.116666666666666,4.66666666666666,7,23,22,3.5,4.66666666666666,6.97897196261682,6.97939324556382,22.0,245.857142857142,41.484937025383,79.4090909090909,16.3095064303,1672,12.4096736459908,4.94974746830583,22,6,31.6309698254164,2.13636363636363,831.499999999999,12.8333333333333,5256.27097902097,900.307692307692,6,3,2,3.5,8.2,2.5,1
Wirth Niklaus,329,13989,57,245.421052631578,0.257695495993368,45,117,15,19,12732,158.0,63,76,36.1533302834474,3969,95,99.13,98.508882848198,10,47,25.6431763082215,4.58257569495584,76.5387089856315,14.4756594467081,-82.3718636071198,-1.18576388888888,95,0.136778115501519,33.5682290833466,0.789473684210526,24.5115894039735,118.275103043709,90.4779899570424,0.737704918032786,41.9,46,119,329,32.6612903225806,41.9,45.8409519321394,45.8552434055329,329.0,282.933333333333,112.836164415492,42.5197568389057,84.3208159353311,10707,72.5603197346869,38.3374238116768,109,45,360.831974529745,1.83586626139817,11982.4666666666,234.683333333333,430.67744158548,6339.67105263157,45,18,10,32.6612903225806,46.032967032967,12.25,1
Wolfgang Fichtner,390,12322,57,216.175438596491,0.161610597416224,56,101,13,16,8612,94.0,76,84,50.9072244426367,3286,145,55.84,78.8542960148652,5,56,25.4438913546752,7.28010988928051,44.4408375263755,25.4504138938484,-121.676675864307,-2.40710106919507,181,0.143589743589743,31.0405757984705,0.982456140350877,15.5334281650071,111.004504413109,53.1584483870685,0.918032786885245,28.2833333333333,28,55,390,14.7924528301886,28.2833333333333,27.888207330164,27.9408375263755,390.0,153.785714285714,92.8008620649614,31.5948717948717,72.5534285888682,5476,75.2063827078526,28.7815454500026,48,30,577.196946506147,3.6051282051282,3531.36666666666,124.916666666666,73.340980026263,3650.66666666666,27,22,10,14.7924528301886,57.0176991150442,19.3333333333333,1
Wu Xindong,417,18198,213,85.4366197183098,0.208805204640115,60,130,14,17,14567,123.0,84,96,52.4057236315447,5022,148,106.57,101.577556576243,9,60,28.7532841116155,2.44948974278317,60.5945708319595,19.782393669634,-98.0712166172106,-1.59987403275148,171,0.14388489208633,12.2930388083899,0.28169014084507,17.3870743571924,134.899962935502,55.9705653420097,0.276497695852534,30.9761904761904,35,82,417,16.1434977578475,30.9761904761904,34.9075273978081,34.936476535883,417.0,242.783333333333,120.693827514086,43.6402877697841,85.9069263796581,10967,88.3176086632784,31.1224977383058,71,56,1125.14623478215,3.45083932853717,6137.65952380952,164.866666666666,178.752867322495,6854.375,34,30,13,16.1434977578475,61.0165289256198,20.3333333333333,1
Xin (Lucy) Liu,43,5304,14,378.857142857142,5.60676532769556,17,43,9,8,5260,81.0,20,27,13.1953854571873,2687,22,45.97,65.4828221749796,14,17,15.0083224378555,1.0,93.7217194570135,5.44871794871794,-7.40950226244343,-1.00631216526396,18,0.395348837209302,149.780730897009,1.21428571428571,2.7378277153558,72.8285658241324,33.7498971191847,1.0,4.56428571428571,11,29,43,3.01041666666666,4.56428571428571,10.9800478850758,10.9811463046757,43.0,309.411764705882,72.5258574578749,123.348837209302,37.1079506305589,4971,27.0370116691915,7.15381599800647,39,10,1186.0356801695,6.20930232558139,1560.5238095238,8.19880952380953,14745.7928118393,3129.88888888888,10,15,10,3.01041666666666,18.1714285714285,2.71428571428571,1
A. Basu,369,73211,46,1591.54347826086,1.07245294074562,152,255,23,39,53167,253.0,206,224,125.501719863152,24198,369,164.49,195.67319693816,130,154,52.1474596234871,14.7648230602334,41.0635013864036,31.5580991927442,-17.6749395582631,-2.1890909090909,369,0.411924119241192,655.595145516672,3.30434782608695,43.9905882352941,270.575312990671,103.950489858089,2.375,93.3595238095238,89,144,369,42.8645640074211,93.3595238095238,88.8116960486322,88.894223545642,369.0,349.782894736842,230.57970422394,198.40379403794,196.102014268084,30063,196.875595237195,80.7181127698611,133,137,3023.43542170069,3.45528455284552,26290.2452380952,139.12619047619,526.268934225462,20399.8928571428,88,53,22,42.8645640074211,153.003278688524,77.0,0
A. C. Valente,56,256,106,2.41509433962264,0.160401002506265,8,13,3,2,161,14.0,10,11,9.89881249933471,88,21,1.52,10.9087121146357,0,8,5.83245461203306,1.41421356237309,37.890625,25.0,-112.5,-2.73972602739726,7,0.142857142857142,0.345013477088948,0.0754716981132075,3.73333333333333,15.9999999999999,11.5758369027902,0.0727272727272727,5.75,6,9,56,3.04761904761904,5.75,5.81060606060606,5.90234375,56.0,20.125,12.6885775404495,4.57142857142857,10.5830052442583,97,10.1980390271855,4.93770719878694,8,8,17.291575101922,2.14285714285714,126.666666666666,36.65,7.74736842105263,70.5454545454545,5,3,2,3.04761904761904,9.11764705882352,3.33333333333333,0
A. Hirano,159,32124,62,518.129032258064,2.5254716981132,112,159,18,28,27910,191.0,151,159,76.9794255566537,12960,159,76.37,143.020977482326,159,112,41.1898663781205,10.9544511501033,47.8333955920806,39.0486863404308,-3.26235836134976,-1.34272872385113,159,0.70440251572327,364.971393791844,1.80645161290322,22.6853503184713,179.231693625876,107.279130797941,1.72307692307692,36.1785714285714,47,79,159,23.1439114391143,36.1785714285714,46.8800385509382,46.9341302452994,159.0,249.196428571428,167.062862420108,202.037735849056,146.260042390257,15366,133.446618540898,50.912847898942,74,94,2333.17603461928,4.93710691823899,7632.5238095238,36.1785714285714,1338.12843083701,10823.8490566037,46,51,22,23.1439114391143,113.017777777777,23.0,0
A. I. Panasyuk,69,490,36,13.6111111111111,0.202898550724637,11,20,5,4,361,20.0,15,17,12.0982132823153,164,29,3.18,16.3095064303,2,13,7.71894112596254,2.0,48.9795918367346,24.6938775510204,-103.877551020408,-1.73251028806584,13,0.159420289855072,2.16988727858293,0.305555555555555,6.6,22.1359436211786,15.7321327225522,0.224489795918367,10.5,11,19,69,8.06666666666666,10.5,10.7126436781609,10.7959183673469,69.0,32.8181818181818,19.0,7.10144927536231,14.8323969741913,240,14.8323969741913,9.41983722435442,19,9,13.3829001240146,1.66666666666666,417.7,52.1166666666666,19.8730479721379,155.294117647058,10,3,2,8.06666666666666,12.0869565217391,4.66666666666666,0
A. M. Giese,5,13,41,0.317073170731707,0.866666666666666,3,3,2,0,10,5.0,5,3,3.6,9,3,0.1,3.16227766016837,3,3,2.48627040974067,1.73205080756887,30.7692307692307,69.2307692307692,-23.076923076923,0.0,0,0.6,0.190243902439024,0.073170731707317,1.36363636363636,3.60555127546398,3.60555127546398,0.0517241379310344,2.25,3,2,5,1.5,2.25,2.6,2.69230769230769,5.0,3.33333333333333,3.16227766016837,2.6,3.87298334620741,1,3.0,2.12132034355964,3,3,0.40946723516993,2.2,10.0,3.5,0.2,1.0,2,0,0,1.5,4.42857142857142,1.0,0
A. P. Varga,9,94,6,15.6666666666666,2.08888888888888,6,9,3,1,84,13.5,8,8,6.52742159800983,48,9,0.55,8.18535277187245,9,6,4.69728555355725,2.0,51.063829787234,38.2978723404255,-7.44680851063829,-1.0759493670886,4,0.666666666666666,10.4444444444444,1.0,2.34782608695652,9.69535971483265,8.68907359849138,0.162162162162162,3.33333333333333,5,10,9,2.57142857142857,3.33333333333333,4.76119402985074,4.82978723404255,9.0,14.0,9.16515138991168,10.4444444444444,9.0,48,7.34846922834953,3.92792202424786,6,4,2.84370164032165,2.55555555555555,48.75,4.58333333333333,87.7333333333333,36.0,4,1,0,2.57142857142857,7.23076923076923,2.25,0
A. Puglisi,69,7464,25,298.56,3.09068322981366,52,69,11,13,6723,84.0,67,69,36.2493306099302,2756,69,30.07,68.622153857191,69,53,23.4046956503556,7.28010988928051,54.5418006430868,36.2272240085744,-2.61254019292604,-1.20478983382209,69,0.753623188405797,225.001739130434,2.08,12.1627118644067,86.3944442658207,42.6035992219749,1.3,17.4333333333333,23,43,69,12.3470319634703,17.4333333333333,22.8991876692355,22.9351554126473,69.0,129.288461538461,81.9939022122986,108.173913043478,66.0908465674332,4019,59.8999165274877,25.3386199722963,39,25,367.362321063096,4.27536231884058,1956.93333333333,17.4333333333333,1063.68397804,3028.81159420289,22,19,8,12.3470319634703,53.0,53.0,0
A. Roos,639,58524,94,622.595744680851,0.286208920187793,123,208,20,32,35093,185.5,164,178,115.247188557928,16170,381,169.66,156.990445569149,17,123,44.1406085945919,12.8452325786651,34.3226710409404,25.8509329505843,-68.6197115713211,-4.81172069825436,632,0.192488262910798,119.842373389271,1.30851063829787,33.6892413201886,241.917341255231,77.4086728031983,1.12844036697247,69.4595238095239,61,112,639,30.5020161290322,69.4595238095239,60.8605083694978,60.9384867746565,639.0,285.30894308943,187.331257402495,91.5868544600939,151.051315783742,19964,159.949992185057,61.2515141353335,86,122,2743.01435448098,3.65101721439749,17200.6976190476,217.628571428571,138.378353641096,13795.3483146067,60,46,21,30.5020161290322,124.004048582995,62.0,0
Alan E Gelfand,107,7766,81,95.8765432098765,1.34406368985808,27,88,10,11,7570,98.0,34,44,20.1659719312642,3344,45,63.51,76.1380325461592,14,27,19.1920385969356,2.0,88.089106361061,9.38707185166108,-25.1738346639196,-1.03612012987013,31,0.25233644859813,24.1931464174454,0.333333333333333,12.7831858407079,88.1249113474731,47.4380297511044,0.241071428571428,14.0,24,89,107,11.758064516129,14.0,23.928735012798,23.931882565027,107.0,280.37037037037,87.0057469366248,72.5794392523364,51.4392845984467,6841,48.7442304278157,17.8176244750944,54,26,232.197736233827,2.11214953271028,3021.93333333333,60.45,2803.19568949074,4197.88636363636,23,12,6,11.758064516129,28.2181818181818,2.38461538461538,0
Alexander Wynands,45,172,49,3.51020408163265,0.166183574879227,7,12,3,2,123,14.5,9,10,8.29969091035288,58,19,1.23,9.64365076099295,1,8,5.29198973491085,1.0,47.0930232558139,28.4883720930232,-130.232558139534,-1.33684210526315,4,0.155555555555555,0.546031746031746,0.142857142857142,3.0,13.114877048604,9.38083151964686,0.132075471698113,5.0,6,8,45,2.33333333333333,5.0,5.78260869565217,5.85465116279069,45.0,17.5714285714285,11.0905365064094,3.82222222222222,10.0747208398049,74,9.16515138991168,4.04145188432738,6,5,8.27435657401332,2.33333333333333,67.4499999999999,27.3499999999999,11.8306878306878,51.8,5,2,1,2.33333333333333,8.0,8.0,0
Ali Nakisaee,3,20,0,20.0,3.33333333333333,2,3,2,1,19,9.5,2,3,3.2,15,3,0.15,3.87298334620741,3,2,2.42342388908903,1.0,75.0,20.0,0.0,0.0,1,0.666666666666666,13.3333333333333,2.0,0.666666666666666,4.47213595499958,3.08220700148448,0.166666666666666,1.0,2,4,3,0.666666666666666,1.0,1.93333333333333,1.95,3.0,9.5,4.35889894354067,6.66666666666666,4.35889894354067,15,2.44948974278317,1.15470053837925,2,1,1.66666666666666,3.0,6.66666666666666,1.0,126.666666666666,10.0,1,1,1,0.666666666666666,3.6,1.25,0
Aline M. Marques,4,12,10,1.2,1.2,2,3,1,0,9,9.0,2,2,2.86666666666666,9,3,0.11,3.0,1,2,2.10100298961545,1.0,58.3333333333333,33.3333333333333,-16.6666666666666,0.0,0,0.5,0.6,0.2,0.470588235294117,3.46410161513775,2.34520787991171,0.153846153846153,0.65,2,3,4,0.4,0.65,1.88888888888888,1.91666666666666,4.0,4.5,3.0,3.0,4.24264068711928,5,2.44948974278317,0.894427190999915,1,1,3.75757575757575,4.25,2.45,0.983333333333333,33.0,5.0,1,2,1,0.4,3.2,1.5,0
Alnuweiri,171,1571,33,47.6060606060606,0.106827145382836,21,33,7,5,856,35.0,28,30,22.6594898337888,527,60,6.87,24.5356882927705,0,21,11.4870119839944,5.56776436283002,27.7530235518777,28.0712921705919,-156.269891788669,-6.89655172413793,47,0.122807017543859,5.84635832004253,0.636363636363636,7.875,39.6358423652128,21.9810524467475,0.567567567567567,14.75,14,21,171,8.16666666666666,14.75,13.7540029112081,13.8924252068746,171.0,40.7619047619047,29.2574776766555,9.18713450292397,27.1108834234519,415,26.3248931621763,13.0958008537087,17,19,69.7894695497003,2.66666666666666,696.699999999999,78.6666666666666,11.6096786153664,290.5,13,8,3,8.16666666666666,22.0232558139534,11.0,0
Alvaro Luis de Bortoli,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.333333333333333,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,3.0,0.0,0.333333333333333,0.0,0.0,0,0,0,0.0,1.0,1.0,0
Amirthalingam Ramanan,589,27510,218,126.192660550458,0.158326379097004,82,151,16,24,19080,183.0,115,127,73.621444799912,7831,220,105.23,119.691269522885,3,82,34.3977276381156,6.40312423743284,44.9145765176299,24.4420210832424,-120.472555434387,-2.50894687791239,328,0.139219015280135,17.5684179374153,0.376146788990825,29.0776640577965,165.861387911713,83.7696008809044,0.369369369369369,50.95,54,90,589,28.4915254237288,50.95,53.824558116295,53.8978916757542,589.0,232.682926829268,138.130373198656,46.7062818336163,122.498979587586,12356,111.274435518676,48.3353399154879,90,82,1122.10449559535,2.82003395585738,11401.4333333333,267.083333333333,105.712438598505,7977.88976377952,53,34,13,28.4915254237288,83.0242424242424,17.0,0
Amos Israel,859,124135,124,1001.08870967741,0.33607223109619,171,299,23,40,72194,264.0,229,249,165.182347431737,34941,589,351.1,224.588512618076,46,171,56.8942448176314,24.7588368062798,34.7395980182865,23.555806178757,-53.0688363475248,-5.93672044305321,859,0.19906868451688,199.285412520184,1.37903225806451,53.491988346686,352.327972207714,111.840458631092,1.09615384615384,118.209523809523,102,202,859,54.8611632270168,118.209523809523,101.825064736851,101.917823337495,859.0,422.187134502924,268.689411775008,144.511059371362,212.471174515509,42953,226.117226234535,96.8568991441491,191,164,3137.43891367606,3.19674039580908,56689.8238095237,360.32857142857,202.000054305748,29497.8433734939,101,38,19,54.8611632270168,172.002915451895,86.0,0
An-Yi Chen,23,236,24,9.83333333333333,0.855072463768116,7,15,4,3,209,27.5,9,11,7.49524771455044,100,12,1.91,12.92284798332,4,7,5.92240417912193,1.0,70.7627118644067,20.7627118644067,-38.5593220338983,-1.05445544554455,5,0.304347826086956,2.9927536231884,0.291666666666666,1.64285714285714,15.3622914957372,10.210288928331,0.25,2.28333333333333,5,7,23,1.53125,2.28333333333333,4.91623036649214,4.9322033898305,23.0,29.8571428571428,14.4568322948009,10.2608695652173,13.8744369255116,160,10.2469507659595,3.27395021342719,6,4,26.4100683521271,4.26086956521739,46.6166666666666,6.3,110.817391304347,101.818181818181,4,4,3,1.53125,8.06666666666666,4.0,0
AndrAÃŒÂƒÃ‚Â© Valente,199,88687,36,2463.52777777777,4.45663316582914,198,199,25,47,88491,327.0,199,199,104.932536360426,39788,199,223.15,253.148177951175,199,198,62.9664225331978,14.0,55.5740976693314,44.204900379988,0.0,0.0,199,0.994974874371859,2451.14824120603,5.5,44.522033898305,297.803626572948,111.192227898267,3.96,53.6833333333333,85,150,199,44.4489795918367,53.6833333333333,84.8797156543529,84.920439297755,199.0,446.924242424242,297.474368643753,445.663316582914,254.45235310368,49287,198.499370276079,93.8131012129098,148,177,4642.90995766734,4.44723618090452,25582.9404761904,53.6833333333333,201210.166059891,49039.3266331658,84,75,31,44.4489795918367,199.01007556675,40.2,0
Andrew M. Parker,11,504,55,9.16363636363636,7.63636363636363,4,11,3,3,500,133.5,5,8,4.9043401043401,420,7,4.85,20.6881608655772,4,4,6.37801047254557,1.41421356237309,96.031746031746,3.17460317460317,-4.36507936507936,-0.989959839357429,4,0.363636363636363,3.33223140495867,0.0727272727272727,1.69230769230769,22.4499443206436,19.1441897190766,0.0677966101694915,2.16666666666666,5,12,11,1.77777777777777,2.16666666666666,4.968,4.96825396825396,11.0,125.0,22.3606797749978,45.8181818181818,23.1084400165826,484,6.6332495807108,2.66666666666666,11,4,18.5923138430784,2.36363636363636,189.5,6.36666666666666,5727.27272727272,242.0,4,3,2,1.77777777777777,6.44444444444444,1.14285714285714,0
Andrew Taylor,199,54718,45,1215.95555555555,2.74964824120603,147,199,22,34,48328,226.5,194,199,97.1124466591628,22044,199,145.84,185.081063320913,199,147,50.249790566126,12.92284798332,49.0990167769289,39.4915749844658,-2.55674549508388,-1.28652334993038,199,0.738693467336683,898.218425460636,3.26666666666666,37.3601532567049,233.918789326552,99.3955202433411,2.82692307692307,62.8,73,118,199,37.515625,62.8,72.8506740407881,72.9052596951643,199.0,328.761904761904,219.836302734557,274.964824120603,182.470545568319,26719,171.035084120188,74.2616783745156,111,145,3543.20262026866,3.93467336683417,16490.2999999999,62.8,2135.01839648345,19737.1507537688,72,63,28,37.515625,148.006779661016,49.3333333333333,0
Andrzej Roslanowski,48,615,21,29.2857142857142,0.522959183673469,16,23,5,3,422,22.0,20,21,15.4348335358131,273,32,2.41,18.138357147217,1,16,9.03626460604895,4.58257569495584,29.5934959349593,41.6260162601626,-54.3089430894309,-2.05434782608695,25,0.333333333333333,9.76190476190476,0.761904761904761,7.6039603960396,24.7991935352744,17.0293863659264,0.470588235294117,10.9166666666666,11,15,48,7.31428571428571,10.9166666666666,10.6960486322188,10.8373983739837,48.0,26.375,20.5426385841741,12.8125,18.7616630392937,166,19.1833260932508,10.817974460525,13,15,26.5615382452272,2.10416666666666,307.583333333333,26.2,31.7055084745762,126.47619047619,10,5,2,7.31428571428571,17.030303030303,8.5,0
Angeliki Zavou,16,119,107,1.11214953271028,0.875,5,10,3,2,101,21.0,6,8,6.02049041429846,54,10,1.01,8.60232526704262,3,5,4.63128016449565,1.73205080756887,68.0672268907563,21.0084033613445,-34.453781512605,-1.06185567010309,3,0.3125,0.347546728971962,0.0467289719626168,1.7391304347826,10.9087121146357,9.72111104761179,0.0413223140495867,1.6,4,5,16,1.08695652173913,1.6,3.90217391304347,3.92436974789916,16.0,20.2,10.0498756211208,7.4375,10.2469507659595,76,7.07106781186547,2.33126202060078,4,3,4.39973578583908,2.875,27.9833333333333,9.26666666666666,60.6442307692307,47.5,3,2,1,1.08695652173913,6.09090909090909,3.0,0
Anke Troltzsch,12,51,15,3.4,0.653846153846153,3,7,2,1,46,10.0,4,5,4.43059163059163,30,6,0.46,5.47722557505166,1,4,3.33001396063188,1.0,72.5490196078431,17.6470588235294,-43.1372549019607,-0.886363636363636,2,0.25,0.85,0.2,1.44,7.14142842854285,6.16441400296897,0.176470588235294,2.66666666666666,3,8,12,1.8,2.66666666666666,2.9,2.92156862745098,12.0,15.3333333333333,6.78232998312526,4.25,5.47722557505166,37,4.58257569495584,2.32379000772445,6,2,6.81410256410256,2.08333333333333,43.5,8.5,39.1,22.2,2,2,1,1.79999999999999,4.42857142857142,1.75,0
Anne P. Leigh,4,22,30,0.733333333333333,2.2,2,4,2,1,22,11.0,4,3,3.0,15,2,0.22,3.87298334620741,2,2,2.55318128170954,1.0,81.8181818181818,18.1818181818181,-9.09090909090909,0.0,1,0.5,0.366666666666666,0.0666666666666666,0.5,4.69041575982343,4.69041575982343,0.0384615384615384,0.7,2,4,4,0.571428571428571,0.7,1.93333333333333,1.95454545454545,4.0,11.0,4.69041575982343,5.5,4.69041575982343,18,2.82842712474619,1.06904496764969,2,1,0.568461538461538,4.0,8.9,1.15,0.25,12.0,1,1,0,0.571428571428571,4.4,1.0,0
Annette Aboulafia,10,41,2,20.5,0.745454545454545,4,6,2,1,34,8.0,5,5,5.19322899322899,24,8,0.28,5.29150262212918,2,5,3.401535771885,1.73205080756887,43.9024390243902,39.0243902439024,-41.4634146341463,-1.0,1,0.4,8.2,2.0,1.6,6.40312423743284,5.19615242270663,0.129032258064516,2.16666666666666,3,5,10,1.6,2.16666666666666,2.8,2.90243902439024,10.0,8.5,5.8309518948453,4.1,5.65685424949238,18,4.89897948556635,2.5298221281347,3,2,1.37652947719688,2.5,18.4999999999999,4.58333333333333,19.9142857142857,14.4,2,1,0,1.6,5.22222222222222,2.33333333333333,0
Anon,669,6260,162,38.6419753086419,0.02793208843674,34,70,11,12,4381,77.0,45,52,31.8177029454718,1464,84,40.82,56.471231613982,0,34,18.7416224842603,3.46410161513775,52.0607028753993,18.4664536741214,-315.399361022364,-2.14790626200537,76,0.0508221225710014,1.96386720552141,0.209876543209876,30.207171314741,79.1201617794097,48.3195957488608,0.173469387755102,20.4499999999999,25,56,669,13.287356321839,20.4499999999999,24.8571782791966,24.9079872204472,669.0,128.85294117647,66.1891229734916,9.35724962630792,51.1663952218641,3225,48.7852436706018,21.2548844960994,50,29,138.879465170747,1.12556053811659,3979.88333333333,641.066666666666,22.3914672629536,2108.65384615384,24,11,6,13.287356321839,35.0144927536231,17.5,0
Atsuki Inada,69,32608,90,362.311111111111,13.5022774327122,69,69,21,33,32608,337.0,69,69,39.1482189614698,14679,69,111.67,152.495901584272,69,69,37.4460682801322,7.93725393319377,85.399288518155,14.6007114818449,0.0,0.0,69,1.0,362.311111111111,0.766666666666666,14.3403614457831,180.576853444731,108.001003081761,0.638888888888888,17.6214285714285,54,70,69,14.3403614457831,17.6214285714285,53.9027118761472,53.9138554955839,69.0,472.579710144927,180.576853444731,472.579710144927,152.489343889991,27847,69.0,31.4560795357437,69,68,1252.57055633415,4.81159420289855,8000.94047619047,17.6214285714285,0.0144927536231884,27847.0,53,44,18,14.3403614457831,68.4748201438849,-1.00947867298578,0
Atsushi Toyama,39,181,26,6.96153846153846,0.232051282051282,6,12,3,2,136,16.0,9,10,7.9849916983718,65,19,1.36,9.9498743710662,1,7,5.23363728053646,2.23606797749979,55.2486187845303,19.8895027624309,-84.5303867403315,-1.46391752577319,6,0.153846153846153,1.07100591715976,0.23076923076923,1.48101265822784,13.4536240470737,11.6619037896906,0.214285714285714,2.9,4,6,39,1.28571428571428,2.9,3.9090909090909,3.95027624309392,39.0,22.6666666666666,11.6619037896906,4.64102564102564,9.79795897113271,100,8.48528137423857,2.77746029931765,5,3,12.4639415709849,4.05128205128205,39.1833333333333,11.65,14.0262108262108,60.0,3,3,1,1.28571428571428,7.3076923076923,2.2,0
Ayanendranath Basu,48,1178,13,90.6153846153846,1.0017006802721,18,33,6,4,1003,32.5,23,26,16.1526347571872,429,35,6.8,25.3574446662119,5,18,11.0515343578564,1.73205080756887,57.6400679117147,27.5042444821731,-30.8149405772495,-1.3388625592417,25,0.375,33.9807692307692,1.38461538461538,6.85714285714285,34.322004603461,22.7027898432476,0.545454545454545,9.83333333333333,12,26,48,7.04347826086956,9.83333333333333,11.8568047337278,11.8972835314091,48.0,55.7222222222222,31.6701752442262,24.5416666666666,24.1867732448956,679,24.3721152139078,11.259778359082,20,12,46.1013684910236,2.625,476.849999999999,20.2833333333333,140.658809523809,470.076923076923,11,6,3,7.04347826086956,19.1351351351351,3.66666666666666,0
